header,class,gene,mechanism,group
gb|ACR57831.1|ARO:3003022|dfrB3_[Klebsiella_oxytoca]_,diaminopyrimidine_antibiotic,dfrB3,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|ABI20482.1|ARO:3003021|dfrB2_[uncultured_bacterium]_,diaminopyrimidine_antibiotic,dfrB2,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|ABB71176.1|ARO:3003020|dfrA25_[Salmonella_enterica_subsp._enterica_serovar_Agona]_,diaminopyrimidine_antibiotic,dfrA25,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|CAG34233.2|ARO:3003019|dfrA23_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium]_,diaminopyrimidine_antibiotic,dfrA23,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|AGY30828.1|ARO:3003018|dfrA22_[uncultured_bacterium]_,diaminopyrimidine_antibiotic,dfrA22,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|CAP69659.1|ARO:3003017|dfrA21_[Salmonella_enterica_subsp._enterica_serovar_Bredeney]_,diaminopyrimidine_antibiotic,dfrA21,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|CAE53424.1|ARO:3003016|dfrA20_[Pasteurella_multocida]_,diaminopyrimidine_antibiotic,dfrA20,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|CAC81324.1|ARO:3003015|dfrA19_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium]_,diaminopyrimidine_antibiotic,dfrA19,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|AAK60186.1|ARO:3003014|dfrA16_[Escherichia_coli]_,diaminopyrimidine_antibiotic,dfrA16,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|AHB39758.1|ARO:3003013|dfrA15_[Escherichia_coli]_,diaminopyrimidine_antibiotic,dfrA15,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|CAA90683.1|ARO:3003012|dfrA13_[Escherichia_coli]_,diaminopyrimidine_antibiotic,dfrA13,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|AHG97174.1|ARO:3003011|dfrA10_[Klebsiella_pneumoniae]_,diaminopyrimidine_antibiotic,dfrA10,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|AAB58161.1|ARO:3003010|ceoB_[Burkholderia_cepacia]_,aminoglycoside_antibiotic;fluoroquinolone_antibiotic,ceoB,antibiotic_efflux,resistance-nodulation-cell_division_(RND)_antibiotic_efflux_pump
gb|AAB58160.1|ARO:3003009|ceoA_[Burkholderia_cepacia]_,aminoglycoside_antibiotic;fluoroquinolone_antibiotic,ceoA,antibiotic_efflux,resistance-nodulation-cell_division_(RND)_antibiotic_efflux_pump
gb|AAA22277.1|ARO:3003007|bmr_[Bacillus_subtilis]_,acridine_dye;fluoroquinolone_antibiotic;nucleoside_antibiotic;phenicol_antibiotic,bmr,antibiotic_efflux,major_facilitator_superfamily_(MFS)_antibiotic_efflux_pump
gb|AAC36944.1|ARO:3003006|blt_[Bacillus_subtilis_subsp._subtilis_str._168]_,acridine_dye;fluoroquinolone_antibiotic,blt,antibiotic_efflux,major_facilitator_superfamily_(MFS)_antibiotic_efflux_pump
gb|AAV37205.1|ARO:3003005|CfxA4_[Bacteroides_fragilis]_,cephamycin,CfxA4,antibiotic_inactivation,CfxA_beta-lactamase
gb|AAL79549.2|ARO:3003003|CfxA3_[Capnocytophaga_ochracea]_,cephamycin,CfxA3,antibiotic_inactivation,CfxA_beta-lactamase
gb|AAD23513.1|ARO:3003002|CfxA2_[Prevotella_intermedia]_,cephamycin,CfxA2,antibiotic_inactivation,CfxA_beta-lactamase
gb|AAB17891.1|ARO:3003001|CfxA_[Bacteroides_vulgatus]_,cephamycin,CfxA,antibiotic_inactivation,CfxA_beta-lactamase
gb|ACT97415.1|ARO:3002999|CblA-1_[mixed_culture_bacterium_AX_gF3SD01_15]_,cephalosporin,CblA-1,antibiotic_inactivation,CblA_beta-lactamase
gb|CAA40146.1|ARO:3002997|LCR-1_[Pseudomonas_aeruginosa]_,cephalosporin;penam,LCR-1,antibiotic_inactivation,LCR_beta-lactamase
gb|CAA37052.1|ARO:3002995|ROB-1_[Mannheimia_haemolytica]_,cephalosporin;penam,ROB-1,antibiotic_inactivation,ROB_beta-lactamase
gb|BAM76830.1|ARO:3002993|AQU-1_[Aeromonas_dhakensis]_,cephalosporin,AQU-1,antibiotic_inactivation,AQU_beta-lactamase
gb|AAA99505.1|ARO:3002988|bcrB_[Bacillus_licheniformis]_,peptide_antibiotic,bcrB,antibiotic_efflux,ATP-binding_cassette_(ABC)_antibiotic_efflux_pump
gb|AAA99504.1|ARO:3002987|bcrA_[Bacillus_licheniformis]_,peptide_antibiotic,bcrA,antibiotic_efflux,ATP-binding_cassette_(ABC)_antibiotic_efflux_pump
gb|AAC76093.1|ARO:3002986|bacA_[Escherichia_coli_str._K-12_substr._MG1655]_,peptide_antibiotic,bacA,antibiotic_target_alteration,undecaprenyl_pyrophosphate_related_proteins
gb|AAG06942.1|ARO:3002985|arnA_[Pseudomonas_aeruginosa_PAO1]_,peptide_antibiotic,arnA,antibiotic_target_alteration,pmr_phosphoethanolamine_transferase
gb|CAH35802.1|ARO:3002983|amrB_[Burkholderia_pseudomallei_K96243]_,aminoglycoside_antibiotic,amrB,antibiotic_efflux,resistance-nodulation-cell_division_(RND)_antibiotic_efflux_pump
gb|CAH35803.1|ARO:3002982|amrA_[Burkholderia_pseudomallei_K96243]_,aminoglycoside_antibiotic,amrA,antibiotic_efflux,resistance-nodulation-cell_division_(RND)_antibiotic_efflux_pump
gb|AEP40502.2|ARO:3002975|vanTN_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanTN,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanT
gb|ABX54690.1|ARO:3002974|vanTrL_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanTrL,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanT
gb|ABX54689.1|ARO:3002973|vanTmL_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanTmL,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanT
gb|ABA71733.1|ARO:3002972|vanTG_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanTG,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanT
gb|AAL27444.1|ARO:3002971|vanTE_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanTE,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanT
gb|AAD22403.1|ARO:3002970|vanTC_[Enterococcus_gallinarum]_,glycopeptide_antibiotic,vanTC,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanT
gb|AEP40501.1|ARO:3002969|vanXYN_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanXYN,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanXY
gb|ABX54688.1|ARO:3002968|vanXYL_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanXYL,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanXY
gb|AAL27443.1|ARO:3002967|vanXYE_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanXYE,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanXY
gb|AAF61331.1|ARO:3002966|vanXYC_[Enterococcus_gallinarum]_,glycopeptide_antibiotic,vanXYC,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanXY
gb|ABA71730.1|ARO:3002965|vanWG_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanWG,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanW
gb|AAB05625.1|ARO:3002964|vanWB_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanWB,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanW
gb|AAF36806.1|ARO:3002963|vanZF_[Paenibacillus_popilliae_ATCC_14706]_,glycopeptide_antibiotic,vanZF,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanZ
gb|AAA65959.1|ARO:3002962|vanZA_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanZA,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanZ
gb|ACL82959.1|ARO:3002961|vanYM_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanYM,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanY
gb|ABA71729.1|ARO:3002959|vanYG1_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanYG1,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanY
gb|AAF36805.1|ARO:3002958|vanYF_[Paenibacillus_popilliae_ATCC_14706]_,glycopeptide_antibiotic,vanYF,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanY
gb|AAM09853.1|ARO:3002957|vanYD_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanYD,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanY
gb|AAB05624.1|ARO:3002956|vanYB_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanYB,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanY
gb|AAA65958.1|ARO:3002955|vanYA_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanYA,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanY
gb|AHA41501.1|ARO:3002954|vanXO_[Rhodococcus_hoagii]_,glycopeptide_antibiotic,vanXO,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanX
gb|ACL82962.1|ARO:3002953|vanXM_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanXM,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanX
gb|AAF36804.1|ARO:3002952|vanXF_[Paenibacillus_popilliae_ATCC_14706]_,glycopeptide_antibiotic,vanXF,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanX
gb|AAB05628.1|ARO:3002950|vanXB_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanXB,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanX
gb|AAA65957.1|ARO:3002949|vanXA_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanXA,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanX
gb|AHA41499.1|ARO:3002948|vanHO_[Rhodococcus_hoagii]_,glycopeptide_antibiotic,vanHO,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanH
gb|ACL82960.1|ARO:3002947|vanHM_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanHM,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanH
gb|AAF36802.1|ARO:3002945|vanHF_[Paenibacillus_popilliae_ATCC_14706]_,glycopeptide_antibiotic,vanHF,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanH
gb|AAM09850.1|ARO:3002944|vanHD_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanHD,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanH
gb|AAB05626.1|ARO:3002943|vanHB_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanHB,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanH
gb|AAA65955.1|ARO:3002942|vanHA_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanHA,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanH
gb|AHA41504.1|ARO:3002941|vanSO_[Rhodococcus_hoagii]_,glycopeptide_antibiotic,vanSO,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanS
gb|AEP40504.1|ARO:3002940|vanSN_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanSN,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanS
gb|ACL82958.1|ARO:3002939|vanSM_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanSM,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanS
gb|ABX54692.1|ARO:3002938|vanSL_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanSL,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanS
gb|ABA71728.1|ARO:3002937|vanSG_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanSG,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanS
gb|AAR84673.1|ARO:3002936|vanSF_[Paenibacillus_popilliae_ATCC_14706]_,glycopeptide_antibiotic,vanSF,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanS
gb|AAL27446.1|ARO:3002935|vanSE_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanSE,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanS
gb|ACM47284|ARO:3002934|vanSD_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanSD,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanS
gb|AAF86642.1|ARO:3002933|vanSC_[Enterococcus_gallinarum]_,glycopeptide_antibiotic,vanSC,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanS
gb|AAB05623.1|ARO:3002932|vanSB_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanSB,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanS
gb|AAA65954.1|ARO:3002931|vanSA_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanSA,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanS
gb|AHA41505.1|ARO:3002930|vanRO_[Rhodococcus_hoagii]_,glycopeptide_antibiotic,vanRO,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanR
gb|AEP40503.1|ARO:3002929|vanRN_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanRN,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanR
gb|ACL82957.1|ARO:3002928|vanRM_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanRM,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanR
gb|ABX54691.1|ARO:3002927|vanRL_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanRL,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanR
gb|ABA71727.1|ARO:3002926|vanRG_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanRG,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanR
gb|AAR84672.1|ARO:3002925|vanRF_[Paenibacillus_popilliae_ATCC_14706]_,glycopeptide_antibiotic,vanRF,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanR
gb|AAL27445.1|ARO:3002924|vanRE_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanRE,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanR
gb|AAM09851.1|ARO:3002923|vanRD_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanRD,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanR
gb|AAF86641.1|ARO:3002922|vanRC_[Enterococcus_gallinarum]_,glycopeptide_antibiotic,vanRC,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanR
gb|AAB05622.1|ARO:3002921|vanRB_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanRB,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanR
gb|AAA65953.1|ARO:3002919|vanRA_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanRA,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;vanR
gb|CAB45459.1|ARO:3002914|vanJ_[Streptomyces_coelicolor_A3(2)]_,glycopeptide_antibiotic,vanJ,antibiotic_target_alteration,vanJ_membrane_protein
gb|AHA41500.1|ARO:3002913|vanO_[Rhodococcus_hoagii]_,glycopeptide_antibiotic,vanO,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;van_ligase
gb|AEP40500.1|ARO:3002912|vanN_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanN,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;van_ligase
gb|ACL82961.1|ARO:3002911|vanM_[Enterococcus_faecium]_,glycopeptide_antibiotic,vanM,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;van_ligase
gb|ABX54687.1|ARO:3002910|vanL_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanL,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;van_ligase
gb|ABA71731.1|ARO:3002909|vanG_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanG,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;van_ligase
gb|AAF36803.1|ARO:3002908|vanF_[Paenibacillus_popilliae_ATCC_14706]_,glycopeptide_antibiotic,vanF,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;van_ligase
gb|AAL27442.1|ARO:3002907|vanE_[Enterococcus_faecalis]_,glycopeptide_antibiotic,vanE,antibiotic_target_alteration,glycopeptide_resistance_gene_cluster;van_ligase
gb|CAA88265.1|ARO:3002898|SAT-3_[Escherichia_coli]_,nucleoside_antibiotic,SAT-3,antibiotic_inactivation,streptothricin_acetyltransferase_(SAT)
gb|AAB53445.1|ARO:3002897|SAT-4_[Campylobacter_coli]_,nucleoside_antibiotic,SAT-4,antibiotic_inactivation,streptothricin_acetyltransferase_(SAT)
gb|BAD95494.1|ARO:3002895|SAT-1_[Escherichia_coli]_,nucleoside_antibiotic,SAT-1,antibiotic_inactivation,streptothricin_acetyltransferase_(SAT)
gb|AAR96051.1|ARO:3002894|otrC_[Streptomyces_rimosus]_,tetracycline_antibiotic,otrC,antibiotic_efflux,ATP-binding_cassette_(ABC)_antibiotic_efflux_pump
gb|BAA07390.1|ARO:3002893|tcr3_[Kitasatospora_aureofaciens]_,tetracycline_antibiotic,tcr3,antibiotic_efflux,major_facilitator_superfamily_(MFS)_antibiotic_efflux_pump
gb|AAD04032.1|ARO:3002892|otr(B)_[Streptomyces_rimosus]_,tetracycline_antibiotic,otr(B),antibiotic_efflux,major_facilitator_superfamily_(MFS)_antibiotic_efflux_pump
gb|CAA37477.1|ARO:3002891|otr(A)_[Streptomyces_rimosus]_,tetracycline_antibiotic,otr(A),antibiotic_target_protection,tetracycline-resistant_ribosomal_protection_protein
gb|AAB41059.1|ARO:3002884|iri_[Rhodococcus_hoagii]_,rifamycin_antibiotic,iri,antibiotic_inactivation,rifampin_monooxygenase
gb|AFO53532.1|ARO:3002883|rgt1438_[Streptomyces_sp._WAC1438]_,rifamycin_antibiotic,rgt1438,antibiotic_inactivation,rifampin_glycosyltransferase
gb|AYV52072.1|ARO:3002882|lmrD_[Lactococcus_lactis]_,lincosamide_antibiotic,lmrD,antibiotic_efflux,ATP-binding_cassette_(ABC)_antibiotic_efflux_pump
gb|ABX00624.1|ARO:3002881|lmrC_[Streptomyces_lincolnensis]_,lincosamide_antibiotic;macrolide_antibiotic;oxazolidinone_antibiotic;phenicol_antibiotic;pleuromutilin_antibiotic;streptogramin_antibiotic;tetracycline_antibiotic,lmrC,antibiotic_target_protection,ABC-F_ATP-binding_cassette_ribosomal_protection_protein
gb|ABG65740.1|ARO:3002879|linG_[Salmonella_enterica_subsp._enterica_serovar_Stanley]_,lincosamide_antibiotic,linG,antibiotic_inactivation,lincosamide_nucleotidyltransferase_(LNU)
gb|AAA22562.1|ARO:3002878|BcII_[Bacillus_cereus]_,cephalosporin;penam,BcII,antibiotic_inactivation,Bc_beta-lactamase
gb|CAA29819.1|ARO:3002877|BcI_[Bacillus_cereus]_,cephalosporin;penam,BcI,antibiotic_inactivation,Bc_beta-lactamase
gb|EOD99669.1|ARO:3002875|dfrE_[Enterococcus_faecalis_EnGen0074]_,diaminopyrimidine_antibiotic,dfrE,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|BAJ10053.1|ARO:3002874|FosC2_[Escherichia_coli]_,fosfomycin,FosC2,antibiotic_inactivation,fosC_phosphotransferase_family
gb|ADX95999.1|ARO:3002873|FosB3_[Enterococcus_faecium]_,fosfomycin,FosB3,antibiotic_inactivation,fosfomycin_thiol_transferase
gb|AEG78825.1|ARO:3002872|FosA3_[Escherichia_coli]_,fosfomycin,FosA3,antibiotic_inactivation,fosfomycin_thiol_transferase
gb|AAN28721.1|ARO:3002871|tet37_[uncultured_bacterium]_,tetracycline_antibiotic,tet37,antibiotic_inactivation,tetracycline_inactivation_enzyme
gb|CBL80435.1|ARO:3002869|dfrK_[Staphylococcus_aureus]_,diaminopyrimidine_antibiotic,dfrK,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|BAE15963.1|ARO:3002868|dfrG_[Staphylococcus_aureus]_,diaminopyrimidine_antibiotic,dfrG,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|AAD01868.1|ARO:3002867|dfrF_[Enterococcus_faecalis]_,diaminopyrimidine_antibiotic,dfrF,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|AAA85213.1|ARO:3002866|dfrD_[Listeria_monocytogenes]_,diaminopyrimidine_antibiotic,dfrD,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|AAO04716.1|ARO:3002865|dfrC_[Staphylococcus_epidermidis_ATCC_12228]_,diaminopyrimidine_antibiotic,dfrC,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|AAA82255.1|ARO:3002864|dfrB1_[Escherichia_coli]_,diaminopyrimidine_antibiotic,dfrB1,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|AHV80711.1|ARO:3002863|dfrA8_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium]_,diaminopyrimidine_antibiotic,dfrA8,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|ACS44716.1|ARO:3002862|dfrA7_[Acinetobacter_baumannii]_,diaminopyrimidine_antibiotic,dfrA7,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|ABB89122.1|ARO:3002861|dfrA5_[Salmonella_enterica_subsp._enterica_serovar_Enteritidis]_,diaminopyrimidine_antibiotic,dfrA5,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|ABG91835.1|ARO:3002860|dfrA17_[Pseudomonas_aeruginosa]_,diaminopyrimidine_antibiotic,dfrA17,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|AHK10285.1|ARO:3002859|dfrA14_[Escherichia_coli]_,diaminopyrimidine_antibiotic,dfrA14,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|ADG84870.1|ARO:3002858|dfrA12_[Klebsiella_pneumoniae]_,diaminopyrimidine_antibiotic,dfrA12,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|CAL48457.1|ARO:3002857|dfrA26_[Escherichia_coli]_,diaminopyrimidine_antibiotic,dfrA26,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|CAI99385.1|ARO:3002856|dfrA24_[Escherichia_coli]_,diaminopyrimidine_antibiotic,dfrA24,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|AAP74961.2|ARO:3002854|dfrA1_[Klebsiella_oxytoca]_,diaminopyrimidine_antibiotic,dfrA1,antibiotic_target_replacement,trimethoprim_resistant_dihydrofolate_reductase_dfr
gb|AGC29882.1|ARO:3002853|arr-8_[Klebsiella_oxytoca]_,rifamycin_antibiotic,arr-8,antibiotic_inactivation,rifampin_ADP-ribosyltransferase_(Arr)
gb|CAZ48628.1|ARO:3002852|arr-7_[Pseudomonas_aeruginosa]_,rifamycin_antibiotic,arr-7,antibiotic_inactivation,rifampin_ADP-ribosyltransferase_(Arr)
gb|ABV26707.1|ARO:3002850|arr-5_[Klebsiella_pneumoniae]_,rifamycin_antibiotic,arr-5,antibiotic_inactivation,rifampin_ADP-ribosyltransferase_(Arr)
gb|ABV26705.1|ARO:3002849|arr-4_[Pseudomonas_aeruginosa]_,rifamycin_antibiotic,arr-4,antibiotic_inactivation,rifampin_ADP-ribosyltransferase_(Arr)
gb|ACD56151.1|ARO:3002848|arr-3_[Escherichia_coli]_,rifamycin_antibiotic,arr-3,antibiotic_inactivation,rifampin_ADP-ribosyltransferase_(Arr)
gb|AAC64366.1|ARO:3002847|arr-2_[Pseudomonas_aeruginosa]_,rifamycin_antibiotic,arr-2,antibiotic_inactivation,rifampin_ADP-ribosyltransferase_(Arr)
gb|AAC05822.1|ARO:3002846|arr-1_[Mycolicibacterium_smegmatis]_,rifamycin_antibiotic,arr-1,antibiotic_inactivation,rifampin_ADP-ribosyltransferase_(Arr)
gb|ACX92987.1|ARO:3002845|vatH_[Enterococcus_faecium]_,streptogramin_antibiotic,vatH,antibiotic_inactivation,streptogramin_vat_acetyltransferase
